config,attack_type,section,device_category,recall_at_5,mrr,retrieved_doc_ids
hybrid_bm25_rrf,gafgyt_tcp,threat_assessment,baby_monitor,0.3333333333333333,1.0,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_tcp,threat_assessment,security_camera,0.6666666666666666,1.0,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-junk-attack|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_tcp,threat_assessment,webcam,0.6666666666666666,1.0,gafgyt-tcp-flood|gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-junk-attack|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_tcp,attack_mechanism,doorbell,0.3333333333333333,0.3333333333333333,gafgyt-family-overview|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,attack_mechanism,thermostat,0.3333333333333333,0.5,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,attack_mechanism,baby_monitor,0.3333333333333333,0.3333333333333333,gafgyt-family-overview|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,attack_mechanism,security_camera,0.3333333333333333,0.3333333333333333,gafgyt-family-overview|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,attack_mechanism,webcam,0.3333333333333333,0.5,gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-http-flood-variant
hybrid_bm25_rrf,gafgyt_tcp,observable_indicators,doorbell,0.5,0.5,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-scan|gafgyt-combo-attack|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,observable_indicators,thermostat,0.5,0.25,finding-pair-level-assertion|gafgyt-scan|gafgyt-combo-attack|gafgyt-tcp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,observable_indicators,baby_monitor,0.5,0.5,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-scan|gafgyt-udp-flood|gafgyt-combo-attack
hybrid_bm25_rrf,gafgyt_tcp,observable_indicators,security_camera,0.5,0.5,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-scan|gafgyt-family-overview|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,observable_indicators,webcam,0.5,0.5,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-scan|gafgyt-combo-attack
hybrid_bm25_rrf,gafgyt_tcp,immediate_actions,doorbell,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-scan
hybrid_bm25_rrf,gafgyt_tcp,immediate_actions,thermostat,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,immediate_actions,baby_monitor,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,immediate_actions,security_camera,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-udp-flood|finding-no-protocol-field
hybrid_bm25_rrf,gafgyt_tcp,immediate_actions,webcam,0.0,0.0,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,longer_term_remediation,doorbell,0.25,0.25,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|device-doorbell-profile|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,longer_term_remediation,thermostat,0.0,0.0,gafgyt-family-overview|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,longer_term_remediation,baby_monitor,0.25,0.2,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|device-baby-monitor-profile
hybrid_bm25_rrf,gafgyt_tcp,longer_term_remediation,security_camera,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-tcp-flood|finding-pcap-disambiguation|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,longer_term_remediation,webcam,0.25,0.25,gafgyt-tcp-flood|gafgyt-family-overview|finding-pair-level-assertion|device-webcam-profile|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_tcp,confidence_notes,doorbell,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_tcp,confidence_notes,thermostat,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-tcp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_tcp,confidence_notes,baby_monitor,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|finding-pcap-disambiguation|gafgyt-family-overview|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_tcp,confidence_notes,security_camera,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|finding-pcap-disambiguation|gafgyt-family-overview|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_tcp,confidence_notes,webcam,0.5,0.5,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,threat_assessment,doorbell,0.3333333333333333,1.0,gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_udp,threat_assessment,thermostat,0.6666666666666666,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-junk-attack|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,threat_assessment,baby_monitor,0.3333333333333333,1.0,gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_udp,threat_assessment,security_camera,0.3333333333333333,1.0,gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-junk-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_udp,threat_assessment,webcam,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-junk-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_udp,attack_mechanism,doorbell,0.3333333333333333,0.5,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,attack_mechanism,thermostat,0.3333333333333333,0.3333333333333333,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,attack_mechanism,baby_monitor,0.3333333333333333,0.5,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,attack_mechanism,security_camera,0.3333333333333333,0.5,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,attack_mechanism,webcam,0.3333333333333333,1.0,gafgyt-udp-flood|gafgyt-udp-flood|finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,observable_indicators,doorbell,0.5,0.5,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-combo-attack|gafgyt-scan
hybrid_bm25_rrf,gafgyt_udp,observable_indicators,thermostat,0.5,0.5,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,observable_indicators,baby_monitor,0.5,0.3333333333333333,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,observable_indicators,security_camera,0.5,0.3333333333333333,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,observable_indicators,webcam,0.5,0.3333333333333333,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,immediate_actions,doorbell,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,immediate_actions,thermostat,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,immediate_actions,baby_monitor,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,immediate_actions,security_camera,0.0,0.0,finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,immediate_actions,webcam,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,longer_term_remediation,doorbell,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,longer_term_remediation,thermostat,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-family-overview
hybrid_bm25_rrf,gafgyt_udp,longer_term_remediation,baby_monitor,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,longer_term_remediation,security_camera,0.0,0.0,finding-pair-level-assertion|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,longer_term_remediation,webcam,0.25,0.25,gafgyt-udp-flood|gafgyt-udp-flood|finding-pair-level-assertion|device-webcam-profile|gafgyt-tcp-flood
hybrid_bm25_rrf,gafgyt_udp,confidence_notes,doorbell,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-udp-flood|gafgyt-family-overview|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,confidence_notes,thermostat,0.5,0.5,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,confidence_notes,baby_monitor,0.5,1.0,finding-pair-level-assertion|gafgyt-tcp-flood|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,confidence_notes,security_camera,0.5,0.5,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-family-overview|finding-pcap-disambiguation|gafgyt-udp-flood
hybrid_bm25_rrf,gafgyt_udp,confidence_notes,webcam,0.5,0.5,gafgyt-tcp-flood|finding-pair-level-assertion|gafgyt-family-overview|gafgyt-udp-flood|gafgyt-udp-flood
rerank,mirai_ack,threat_assessment,doorbell,0.3333333333333333,1.0,mirai-ack-flood|mirai-udp-flood|mirai-syn-flood|mirai-udpplain-flood|gafgyt-family-overview
rerank,mirai_ack,threat_assessment,thermostat,0.3333333333333333,1.0,mirai-ack-flood|mirai-syn-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-scan
rerank,mirai_ack,threat_assessment,baby_monitor,0.3333333333333333,1.0,mirai-ack-flood|mirai-udp-flood|mirai-syn-flood|mirai-udpplain-flood|mirai-scan
rerank,mirai_ack,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-ack-flood|mirai-syn-flood|mirai-udp-flood|mirai-scan|mirai-udpplain-flood
rerank,mirai_ack,threat_assessment,webcam,0.3333333333333333,1.0,mirai-ack-flood|mirai-udp-flood|mirai-syn-flood|mirai-udpplain-flood|mirai-scan
rerank,mirai_ack,attack_mechanism,doorbell,0.5,1.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_ack,attack_mechanism,thermostat,0.5,1.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_ack,attack_mechanism,baby_monitor,0.5,1.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-syn-flood
rerank,mirai_ack,attack_mechanism,security_camera,0.5,1.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-syn-flood
rerank,mirai_ack,attack_mechanism,webcam,0.5,1.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_ack,observable_indicators,doorbell,0.5,0.5,mirai-udpplain-flood|mirai-ack-flood|mirai-ack-flood|gafgyt-combo-attack|mirai-family-overview
rerank,mirai_ack,observable_indicators,thermostat,0.5,0.5,mirai-udpplain-flood|mirai-ack-flood|gafgyt-combo-attack|mirai-ack-flood|mirai-family-overview
rerank,mirai_ack,observable_indicators,baby_monitor,0.5,0.3333333333333333,mirai-udpplain-flood|gafgyt-combo-attack|mirai-ack-flood|mirai-ack-flood|mirai-family-overview
rerank,mirai_ack,observable_indicators,security_camera,0.5,0.5,mirai-udpplain-flood|mirai-ack-flood|mirai-family-overview|mirai-ack-flood|gafgyt-combo-attack
rerank,mirai_ack,observable_indicators,webcam,0.5,0.5,mirai-udpplain-flood|mirai-ack-flood|gafgyt-combo-attack|mirai-ack-flood|mirai-family-overview
rerank,mirai_ack,immediate_actions,doorbell,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-syn-flood|mirai-udp-flood
rerank,mirai_ack,immediate_actions,thermostat,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-syn-flood|mirai-udp-flood
rerank,mirai_ack,immediate_actions,baby_monitor,0.5,0.25,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|device-baby-monitor-profile|mirai-syn-flood
rerank,mirai_ack,immediate_actions,security_camera,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-syn-flood|mirai-udp-flood
rerank,mirai_ack,immediate_actions,webcam,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-syn-flood|mirai-udp-flood
rerank,mirai_ack,longer_term_remediation,doorbell,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-syn-flood
rerank,mirai_ack,longer_term_remediation,thermostat,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-syn-flood|mirai-udp-flood
rerank,mirai_ack,longer_term_remediation,baby_monitor,0.0,0.0,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood|mirai-syn-flood
rerank,mirai_ack,longer_term_remediation,security_camera,0.0,0.0,mirai-ack-flood|mirai-family-overview|mirai-ack-flood|mirai-syn-flood|mirai-scan
rerank,mirai_ack,longer_term_remediation,webcam,0.25,0.25,mirai-ack-flood|mirai-ack-flood|mirai-family-overview|device-webcam-profile|mirai-udp-flood
rerank,mirai_syn,threat_assessment,doorbell,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|gafgyt-family-overview
rerank,mirai_syn,threat_assessment,thermostat,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|gafgyt-family-overview
rerank,mirai_syn,threat_assessment,baby_monitor,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-scan
rerank,mirai_syn,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udp-flood|mirai-scan|mirai-udpplain-flood
rerank,mirai_syn,threat_assessment,webcam,0.3333333333333333,1.0,mirai-syn-flood|mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-scan
rerank,mirai_syn,attack_mechanism,doorbell,0.5,1.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-udp-flood
rerank,mirai_syn,attack_mechanism,thermostat,0.5,1.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-udp-flood|mirai-ack-flood
rerank,mirai_syn,attack_mechanism,baby_monitor,0.5,1.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-udp-flood|mirai-ack-flood
rerank,mirai_syn,attack_mechanism,security_camera,0.5,1.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-scan|mirai-ack-flood
rerank,mirai_syn,attack_mechanism,webcam,0.5,1.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-udp-flood
rerank,mirai_syn,observable_indicators,doorbell,0.5,0.5,mirai-udpplain-flood|mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood
rerank,mirai_syn,observable_indicators,thermostat,0.5,0.5,mirai-udpplain-flood|mirai-syn-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood
rerank,mirai_syn,observable_indicators,baby_monitor,0.5,0.5,mirai-udpplain-flood|mirai-syn-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood
rerank,mirai_syn,observable_indicators,security_camera,0.5,0.5,mirai-udpplain-flood|mirai-syn-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood
rerank,mirai_syn,observable_indicators,webcam,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-syn-flood|mirai-syn-flood|mirai-ack-flood
rerank,mirai_syn,immediate_actions,doorbell,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,immediate_actions,thermostat,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,immediate_actions,baby_monitor,0.5,0.25,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|device-baby-monitor-profile|mirai-ack-flood
rerank,mirai_syn,immediate_actions,security_camera,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,immediate_actions,webcam,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,longer_term_remediation,doorbell,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,longer_term_remediation,thermostat,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,longer_term_remediation,baby_monitor,0.0,0.0,mirai-syn-flood|mirai-syn-flood|mirai-family-overview|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,longer_term_remediation,security_camera,0.0,0.0,mirai-family-overview|mirai-syn-flood|mirai-syn-flood|mirai-ack-flood|mirai-ack-flood
rerank,mirai_syn,longer_term_remediation,webcam,0.25,0.2,mirai-syn-flood|mirai-family-overview|mirai-syn-flood|mirai-ack-flood|device-webcam-profile
rerank,mirai_udp,threat_assessment,doorbell,0.3333333333333333,0.5,mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-syn-flood|gafgyt-family-overview
rerank,mirai_udp,threat_assessment,thermostat,0.3333333333333333,0.5,mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udp,threat_assessment,baby_monitor,0.3333333333333333,0.5,mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udp,threat_assessment,security_camera,0.3333333333333333,0.5,mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udp,threat_assessment,webcam,0.3333333333333333,0.5,mirai-ack-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udp,attack_mechanism,doorbell,0.5,1.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-family-overview
rerank,mirai_udp,attack_mechanism,thermostat,0.5,1.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood
rerank,mirai_udp,attack_mechanism,baby_monitor,0.5,1.0,mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-ack-flood|mirai-udp-flood
rerank,mirai_udp,attack_mechanism,security_camera,0.5,1.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udp,attack_mechanism,webcam,0.5,1.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood
rerank,mirai_udp,observable_indicators,doorbell,0.5,0.5,mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_udp,observable_indicators,thermostat,0.5,0.5,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood
rerank,mirai_udp,observable_indicators,baby_monitor,0.5,0.5,mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udp,observable_indicators,security_camera,0.5,0.25,mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood|mirai-udp-flood
rerank,mirai_udp,observable_indicators,webcam,0.5,0.3333333333333333,mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udp,immediate_actions,doorbell,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udp,immediate_actions,thermostat,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udp,immediate_actions,baby_monitor,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udp,immediate_actions,security_camera,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udp,immediate_actions,webcam,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-ack-flood|mirai-family-overview|mirai-udp-flood
rerank,mirai_udp,longer_term_remediation,doorbell,0.0,0.0,mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_udp,longer_term_remediation,thermostat,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udp,longer_term_remediation,baby_monitor,0.0,0.0,mirai-udp-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_udp,longer_term_remediation,security_camera,0.0,0.0,mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood|mirai-udp-flood|mirai-udpplain-flood
rerank,mirai_udp,longer_term_remediation,webcam,0.0,0.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood|mirai-udp-flood
rerank,mirai_udpplain,threat_assessment,doorbell,0.3333333333333333,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood|gafgyt-family-overview
rerank,mirai_udpplain,threat_assessment,thermostat,0.3333333333333333,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood|gafgyt-family-overview
rerank,mirai_udpplain,threat_assessment,baby_monitor,0.3333333333333333,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udpplain,threat_assessment,security_camera,0.3333333333333333,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udpplain,threat_assessment,webcam,0.3333333333333333,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood|mirai-syn-flood|mirai-scan
rerank,mirai_udpplain,attack_mechanism,doorbell,0.5,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-ack-flood
rerank,mirai_udpplain,attack_mechanism,thermostat,0.5,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udpplain,attack_mechanism,baby_monitor,0.5,0.5,mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udpplain,attack_mechanism,security_camera,0.5,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udpplain,attack_mechanism,webcam,0.5,1.0,mirai-udpplain-flood|mirai-udp-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udpplain,observable_indicators,doorbell,0.5,1.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,observable_indicators,thermostat,0.5,1.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood|mirai-family-overview
rerank,mirai_udpplain,observable_indicators,baby_monitor,0.5,1.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood|mirai-udp-flood
rerank,mirai_udpplain,observable_indicators,security_camera,0.5,1.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udp-flood|mirai-udp-flood
rerank,mirai_udpplain,observable_indicators,webcam,0.5,1.0,mirai-udpplain-flood|mirai-udpplain-flood|mirai-family-overview|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,immediate_actions,doorbell,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,immediate_actions,thermostat,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood
rerank,mirai_udpplain,immediate_actions,baby_monitor,0.0,0.0,mirai-udp-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udpplain-flood|mirai-udp-flood
